production-1871-72	19	43.3	ccese	NONE
production-1871-72	22	3.8	mccredy	mccready
production-1871-72	22	24.11	siski	siskiyou
production-1871-72	28	14.3	sessvens	sessions
production-1871-72	28	44.5	sesseer	NONE
production-1871-72	29	14.3	sccce	NONE
production-1871-72	31	8.6	rrcces	NONE
production-1871-72	34	14.3	eeete	NONE
production-1871-72	34	23.4	ecee	NONE
production-1871-72	36	15.0	adtil	NONE
production-1871-72	37	21.6	detning	defining
production-1871-72	37	25.0	paplie	NONE
production-1871-72	38	13.11	oaguin	joaquin
production-1871-72	38	47.0	adtil	NONE
production-1871-72	38	47.2	rrcere	NONE
production-1871-72	42	34.5	sessessee	assessee
production-1871-72	43	19.8	yoloand	yolo and
production-1871-72	44	24.11	rrceee	NONE
production-1871-72	44	35.7	veseny	NONE
production-1871-72	45	2.8	vaeees	values
production-1871-72	45	3.12	vreees	NONE
production-1871-72	45	10.6	seerevers	servers
production-1871-72	45	16.12	neeere	NONE
production-1871-72	45	19.9	srson	arson
production-1871-72	46	9.8	ereree	NONE
production-1871-72	46	9.10	bactamento	sacramento
production-1871-72	46	12.8	orversese	oversee
production-1871-72	46	13.5	eserves	reserves
production-1871-72	46	15.7	jlum	blum
production-1871-72	46	15.8	doldt	boldt
production-1871-72	46	21.6	eesee	NONE
production-1871-72	46	24.0	rodmond	redmond
production-1871-72	47	4.1	jowm	NONE
production-1871-72	47	5.2	ccce	NONE
production-1871-72	47	5.9	piumass	plumas
production-1871-72	47	7.0	banvard	banvard
production-1871-72	47	7.11	piacot	picot
production-1871-72	47	14.0	fivans	NONE
production-1871-72	47	15.3	ssse	NONE
production-1871-72	47	15.13	magop	NONE
production-1871-72	47	16.6	lulate	NONE
production-1871-72	47	22.5	ceseen	NONE
production-1871-72	47	29.4	ccsees	cases
production-1871-72	47	31.10	novaga	nevada
production-1871-72	47	34.0	pendegast	pendergast
production-1871-72	47	35.3	seveseers	NONE
production-1871-72	47	35.5	ceevey	NONE
production-1871-72	47	36.8	dicita	dicta
production-1871-72	47	37.8	rerres	NONE
production-1871-72	47	37.9	resverces	resources
production-1871-72	47	38.5	certss	NONE
production-1871-72	47	41.11	duolummne	tuolumne
production-1871-72	47	49.8	nsdn	NONE
production-1871-72	48	0.3	hexale	NONE
production-1871-72	48	1.2	pofitlon	position
production-1871-72	48	3.5	cennee	NONE
production-1871-72	48	3.6	eeseee	NONE
production-1871-72	48	3.7	cnsere	NONE
production-1871-72	48	4.9	lesresees	lessees
production-1871-72	48	4.15	lrime	crime
production-1871-72	48	5.5	ceceever	receiver
production-1871-72	48	9.6	cespey	espey
production-1871-72	48	10.8	sosee	NONE
production-1871-72	48	10.10	dorndy	dorney
production-1871-72	48	11.11	umias	NONE
production-1871-72	48	12.0	butrd	board
production-1871-72	48	12.5	corcvene	convene
production-1871-72	48	15.0	peopens	reopens
production-1871-72	48	15.4	seovey	seavey
production-1871-72	48	16.6	senseves	senses
production-1871-72	48	17.3	cesens	cases
production-1871-72	48	17.7	essees	NONE
production-1871-72	48	19.0	eyurett	everett
production-1871-72	48	19.1	jtomu	NONE
production-1871-72	48	20.0	elyar	NONE
production-1871-72	48	21.10	olura	NONE
production-1871-72	48	22.8	spseen	spleen
production-1871-72	48	22.12	csvere	NONE
production-1871-72	48	24.7	leeeves	NONE
production-1871-72	48	25.5	eveees	NONE
production-1871-72	48	27.6	eenses	senses
production-1871-72	48	28.7	snsens	NONE
production-1871-72	48	28.9	sesers	NONE
production-1871-72	48	29.16	woeee	NONE
production-1871-72	49	4.10	covsse	course
production-1871-72	49	6.3	veenee	NONE
production-1871-72	49	9.10	sactamen	sacramento
production-1871-72	49	12.4	soteee	NONE
production-1871-72	49	12.8	everseees	overseers
production-1871-72	49	12.9	oonom	NONE
production-1871-72	49	15.11	humbolae	humboldt
production-1871-72	49	16.8	crsess	NONE
production-1871-72	49	20.0	bensabaugh	NONE
production-1871-72	49	23.3	eeveve	NONE
production-1871-72	49	27.7	oclaras	santa clara
production-1871-72	49	28.5	sveres	NONE
production-1871-72	49	28.10	sucttas	NONE
production-1871-72	49	29.6	sepecteve	selective
production-1871-72	49	33.2	ssceee	NONE
production-1871-72	49	36.4	openesers	openers
production-1871-72	49	36.6	sersue	NONE
production-1871-72	49	36.7	eecees	NONE
production-1871-72	49	36.14	solott	NONE
production-1871-72	49	37.12	solanos	solano
production-1871-72	49	41.2	borucks	borucki
production-1871-72	49	43.9	seteny	NONE
production-1871-72	49	51.3	cscee	NONE
production-1871-72	49	52.8	vouser	NONE
production-1871-72	51	6.10	enaaes	NONE
production-1871-72	51	15.7	corsreces	corrects
production-1871-72	51	21.8	sevta	NONE
production-1871-72	51	24.11	peeree	NONE
production-1871-72	52	0.0	coloha	coloma
production-1871-72	52	13.7	soreee	NONE
production-1871-72	53	4.2	aointon	NONE
production-1871-72	53	8.8	eesees	NONE
production-1871-72	53	8.10	eneery	energy
production-1871-72	53	16.7	ssse	NONE
production-1871-72	54	16.6	esese	NONE
production-1871-72	55	14.4	menaugh	enough
production-1871-72	56	5.9	ccrecs	NONE
production-1871-72	56	29.3	farviss	farriss
production-1871-72	56	29.4	crcoee	NONE
production-1871-72	56	36.3	wagstaft	wagstaff
production-1871-72	56	37.12	evcree	NONE
production-1871-72	56	38.2	chauncoy	chauncey
production-1871-72	56	38.6	ssessere	assessee
production-1871-72	56	38.9	seneere	severe
production-1871-72	56	41.8	coseen	NONE
production-1871-72	56	43.4	sereee	NONE
production-1871-72	56	43.8	sseree	NONE
production-1871-72	56	44.8	eeenee	renee
production-1871-72	56	57.9	eeness	NONE
production-1871-72	56	62.4	esmonds	edmonds
production-1871-72	56	62.9	sngnee	signee
production-1871-72	57	19.11	sesree	NONE
production-1871-72	57	27.7	cityass	NONE
production-1871-72	57	40.5	newdbern	newbern
production-1871-72	57	40.7	esever	NONE
production-1871-72	58	12.6	srnnee	renee
production-1871-72	58	15.7	ccees	NONE
production-1871-72	58	16.4	sieberst	siebert
production-1871-72	58	19.3	seseel	vessel
production-1871-72	58	25.9	ceseses	cesses
production-1871-72	58	33.6	rvov	lvov
production-1871-72	58	49.8	eocee	emcee
production-1871-72	58	52.7	oreree	NONE
production-1871-72	58	54.4	brenkey	breakey
production-1871-72	58	54.9	escers	NONE
production-1871-72	58	56.9	eneree	entree
production-1871-72	59	6.6	nowatk	nowak
production-1871-72	60	10.6	ccser	NONE
production-1871-72	60	15.6	reecses	reeses
production-1871-72	60	16.3	borrowe	borrowed
production-1871-72	60	17.9	evenee	evener
production-1871-72	60	17.10	coreee	NONE
production-1871-72	60	31.3	canvery	cannery
production-1871-72	60	39.7	sencee	NONE
production-1871-72	61	1.0	iacr	NONE
production-1871-72	61	23.7	ssece	NONE
production-1871-72	61	24.7	cesee	NONE
production-1871-72	61	24.9	ceseee	lessee
production-1871-72	61	25.8	rosnee	NONE
production-1871-72	63	4.8	eeesee	NONE
production-1871-72	63	5.8	veseey	vesey
production-1871-72	63	16.7	veenes	vernes
production-1871-72	68	8.0	szorron	section
production-1871-72	72	40.13	rftces	rates
production-1871-72	73	10.2	thercot	thereto
production-1871-72	75	6.1	brearly	brearley
production-1871-72	78	51.0	isability	disability
production-1871-72	82	0.0	nqpn	NONE
production-1871-72	82	13.1	ainong	among
production-1871-72	82	24.3	hberty	liberty
production-1871-72	83	4.4	trecly	freely
production-1871-72	91	59.1	mchall	mchale
production-1871-72	97	37.0	bandred	hundred
production-1871-72	98	16.0	sxorron	section
production-1871-72	100	55.7	gyorg	georg
production-1871-72	102	37.12	jatoos	ratios
production-1871-72	104	47.14	nearsas	NONE
production-1871-72	107	1.0	bondof	bond of
production-1871-72	107	38.0	pqualiza	equalization
production-1871-72	113	17.0	noticein	notice in
production-1871-72	116	33.10	deserip	description
production-1871-72	117	24.0	thoysang	thousand
production-1871-72	117	34.1	fonee	for a
production-1871-72	119	20.0	paniod	period
production-1871-72	120	25.13	cioncy	sufficiency
production-1871-72	123	19.6	togpe	to be
production-1871-72	123	21.1	xaxiy	NONE
production-1871-72	128	12.0	srorron	section
production-1871-72	128	27.13	qbispo	obispo
production-1871-72	129	39.0	orbutte	or butte
production-1871-72	133	46.0	beissucd	reissued
production-1871-72	134	49.11	rtement	statement
production-1871-72	136	43.0	sizith	NONE
production-1871-72	138	3.0	coinpany	company
production-1871-72	138	12.12	altect	affect
production-1871-72	140	19.10	deseriptior	description
production-1871-72	141	8.1	skorion	section
production-1871-72	142	9.8	berkc	berkeley
production-1871-72	143	8.10	qnitclaim	quitclaim
production-1871-72	146	35.11	peveble	payable
production-1871-72	149	17.0	whendue	when due
production-1871-72	151	8.0	disposalof	disposal of
production-1871-72	153	17.0	proofsof	proofs of
production-1871-72	161	3.0	roadtax	road tax
production-1871-72	161	39.0	roadtaxy	road tax
production-1871-72	164	33.9	fishways	fishways
production-1871-72	164	34.10	bnthe	bathe
production-1871-72	165	14.0	noticeof	notice of
production-1871-72	167	19.0	gfops	NONE
production-1871-72	167	33.0	warrantin	warranting
production-1871-72	168	0.10	intorfor	interfere
production-1871-72	168	1.10	roadmas	roadmaster
production-1871-72	173	29.0	nocom	no compensation
production-1871-72	174	8.0	sgorton	section
production-1871-72	174	17.0	lunatico	lunatic
production-1871-72	174	17.1	inguirendo	inquirendo
production-1871-72	177	18.0	potit	petit
production-1871-72	177	29.0	justicor	justicar
production-1871-72	179	0.11	gooct	good
production-1871-72	179	13.0	wecka	weeks
production-1871-72	179	21.2	pugsuye	passage
production-1871-72	179	29.2	encut	enact
production-1871-72	179	35.0	oxos	NONE
production-1871-72	180	18.2	excco	exceed
production-1871-72	180	36.10	hereatter	hereafter
production-1871-72	184	13.10	logacios	legacies
production-1871-72	186	7.9	gonfirma	confirma
production-1871-72	187	14.0	sxorton	section
production-1871-72	188	22.11	frelth	health
production-1871-72	191	42.0	grecisl	is hereby
production-1871-72	192	8.3	sajury	salary
production-1871-72	192	27.11	expanceo	expenses
production-1871-72	196	44.12	pocged	pledged
production-1871-72	198	26.9	roaa	road
production-1871-72	207	42.10	modily	modify
production-1871-72	208	8.11	recoiv	receive
production-1871-72	208	14.11	remulstions	regulations
production-1871-72	211	36.0	srorton	section
production-1871-72	213	36.0	wlee	NONE
production-1871-72	216	21.0	szorron	section
production-1871-72	219	22.0	theaseof	thereof
production-1871-72	223	30.0	peraid	NONE
production-1871-72	224	49.15	oubor	NONE
production-1871-72	227	19.6	ercek	creek
production-1871-72	231	26.2	sxorron	section
production-1871-72	232	54.1	guideboards	guideboards
production-1871-72	242	10.0	szorron	section
production-1871-72	242	10.10	losangele	los angeles
production-1871-72	243	50.0	pripeipal	principal
production-1871-72	245	27.13	relatione	relatione
production-1871-72	246	0.0	dbzc	NONE
production-1871-72	247	17.0	szorion	section
production-1871-72	248	11.10	asseusor	assessor
production-1871-72	249	0.2	cxaly	NONE
production-1871-72	278	7.0	szorron	section
production-1871-72	278	14.1	culxx	NONE
production-1871-72	279	11.1	riblica	publica
production-1871-72	280	0.8	suretic	surety
production-1871-72	280	12.0	szorton	section
production-1871-72	280	36.10	appur	appurtenances
production-1871-72	281	0.0	ruporvisor	supervisor
