production-1986-vol2	3	8.3	codora	codora
production-1986-vol2	3	10.3	nonowners	nonowners
production-1986-vol2	3	16.3	codora	codora
production-1986-vol2	10	0.0	thnor	NONE
production-1986-vol2	18	4.0	ptopetry	property
production-1986-vol2	41	15.4	rodbof	NONE
production-1986-vol2	46	14.5	pédte	public
production-1986-vol2	52	49.0	anaor	NONE
production-1986-vol2	60	41.0	anged	NONE
production-1986-vol2	61	47.0	angen	NONE
production-1986-vol2	68	48.0	adrro	NONE
production-1986-vol2	69	41.0	afworts	efforts
production-1986-vol2	86	28.7	noninmate	noninmate
production-1986-vol2	107	17.5	onejhundred	one hundred
production-1986-vol2	110	0.0	oalaly	salary
production-1986-vol2	123	0.0	compnance	compliance
production-1986-vol2	146	0.0	awumber	number
production-1986-vol2	148	1.0	juaze	NONE
production-1986-vol2	176	40.0	aared	NONE
production-1986-vol2	180	48.0	aaqti	NONE
production-1986-vol2	181	0.0	pedada	nevada
production-1986-vol2	183	16.0	putdoses	purposes
production-1986-vol2	207	47.0	akrin	NONE
production-1986-vol2	212	48.0	abdod	NONE
production-1986-vol2	214	47.0	abdso	NONE
production-1986-vol2	215	4.3	dornain	domain
production-1986-vol2	220	44.0	aborl	NONE
production-1986-vol2	230	47.0	abedc	NONE
production-1986-vol2	234	35.0	agth	NONE
production-1986-vol2	238	47.0	abrrd	NONE
production-1986-vol2	241	38.0	abrotn	NONE
production-1986-vol2	250	46.0	atobl	NONE
production-1986-vol2	251	47.0	atoro	NONE
production-1986-vol2	268	44.0	atoic	atomic
production-1986-vol2	269	0.10	eltects	effects
production-1986-vol2	270	46.0	atobl	NONE
production-1986-vol2	271	39.3	decanote	decanoate
production-1986-vol2	271	41.0	pregnyl	pregnyl
production-1986-vol2	277	19.2	premiurn	premium
production-1986-vol2	279	15.2	premiurn	premium
production-1986-vol2	283	44.0	araan	NONE
production-1986-vol2	287	45.0	arerd	NONE
production-1986-vol2	290	42.0	arerl	NONE
production-1986-vol2	300	49.0	aroal	NONE
production-1986-vol2	332	0.0	runad	NONE
production-1986-vol2	338	42.0	spoet	sport
production-1986-vol2	355	49.0	snron	NONE
production-1986-vol2	358	41.0	nqol	NONE
production-1986-vol2	378	47.0	epsan	NONE
production-1986-vol2	381	3.4	mazun	mazun
production-1986-vol2	385	48.0	iqin	NONE
production-1986-vol2	392	44.0	bonsl	NONE
production-1986-vol2	405	8.2	nejedly	nejedly
production-1986-vol2	412	42.0	sogor	NONE
production-1986-vol2	441	44.0	eroqh	NONE
production-1986-vol2	443	47.0	paetelt	patent
production-1986-vol2	451	42.0	saorl	NONE
production-1986-vol2	453	44.0	farrn	NONE
production-1986-vol2	460	0.3	uiness	illness
production-1986-vol2	476	46.0	seaar	NONE
production-1986-vol2	478	48.0	sengn	NONE
production-1986-vol2	483	9.0	comnnittee	committee
production-1986-vol2	483	44.0	brooay	broadway
production-1986-vol2	485	47.0	srooh	NONE
production-1986-vol2	494	47.0	srron	NONE
production-1986-vol2	499	47.0	brern	NONE
production-1986-vol2	502	48.0	rrvar	NONE
production-1986-vol2	509	47.0	brqon	NONE
production-1986-vol2	512	41.0	sqor	NONE
production-1986-vol2	515	42.0	seioo	NONE
production-1986-vol2	522	44.0	brraa	NONE
production-1986-vol2	532	45.0	reedl	NONE
production-1986-vol2	533	47.0	rerin	NONE
production-1986-vol2	535	48.0	sreon	NONE
production-1986-vol2	538	48.0	brtel	NONE
production-1986-vol2	540	48.0	seeqi	NONE
production-1986-vol2	542	44.0	seonn	NONE
production-1986-vol2	560	29.10	stotza	stotza
production-1986-vol2	587	42.0	erren	NONE
production-1986-vol2	593	32.5	nejedly	nejedly
production-1986-vol2	594	37.0	sreor	prior
production-1986-vol2	598	39.0	roetel	NONE
production-1986-vol2	609	47.0	eotrd	board
production-1986-vol2	615	41.0	morrn	NONE
production-1986-vol2	625	46.0	koged	NONE
production-1986-vol2	633	14.0	nonfixed	nonfixed
production-1986-vol2	636	37.0	rontc	rotc
production-1986-vol2	649	19.7	washwater	washwater
production-1986-vol2	649	38.6	undercounter	undercounter
production-1986-vol2	649	42.10	undercounter	undercounter
production-1986-vol2	654	13.0	snowcones	snowcones
production-1986-vol2	654	22.5	snowcones	snowcones
production-1986-vol2	654	30.0	snowcones	snowcones
production-1986-vol2	655	1.0	snowcones	snowcones
production-1986-vol2	657	46.0	boted	bolted
production-1986-vol2	660	48.0	gorsc	NONE
production-1986-vol2	666	49.0	biotc	biotic
production-1986-vol2	682	25.0	itisa	it is a
production-1986-vol2	731	14.6	heermanni	heermanni
production-1986-vol2	731	21.5	sieboldi	sieboldi
production-1986-vol2	731	24.3	luscus	luscus
production-1986-vol2	732	21.1	tiinr	tiinr
production-1986-vol2	732	45.8	prehunt	prehunt
production-1986-vol2	736	38.0	tratof	tractor
production-1986-vol2	747	0.1	supphed	supplied
production-1986-vol2	768	15.0	lampara	lampara
production-1986-vol2	799	21.3	methocl	method
production-1986-vol2	818	45.0	esorn	NONE
production-1986-vol2	819	2.6	liccal	local
production-1986-vol2	822	47.0	ebnar	NONE
production-1986-vol2	828	41.0	ergoor	error
production-1986-vol2	841	47.0	greso	NONE
production-1986-vol2	846	47.0	bbrel	NONE
production-1986-vol2	855	0.2	dechon	section
production-1986-vol2	887	47.0	eanan	NONE
production-1986-vol2	888	45.0	brnel	NONE
production-1986-vol2	889	45.0	ernen	NONE
production-1986-vol2	896	41.0	rrotl	NONE
production-1986-vol2	901	2.4	yping	skipping
production-1986-vol2	910	47.0	grbbo	NONE
production-1986-vol2	911	47.0	rrgon	NONE
production-1986-vol2	917	10.3	moriey	money
production-1986-vol2	936	39.2	subagents	subagents
production-1986-vol2	936	40.4	subagents	subagents
production-1986-vol2	995	44.0	irio	NONE
production-1986-vol2	998	19.5	copermittees	copermittees
production-1986-vol2	998	24.4	copermittees	copermittees
production-1986-vol2	999	10.7	copermittees	copermittees
production-1986-vol2	1036	37.1	cotrustees	cotrustees
production-1986-vol2	1036	45.0	obrl	NONE
production-1986-vol2	1037	31.7	cotrustees	cotrustees
production-1986-vol2	1073	28.5	cotrustees	cotrustees
production-1986-vol2	1073	31.3	cotrustees	cotrustees
production-1986-vol2	1077	11.1	teletex	teletex
production-1986-vol2	1096	0.0	repeaicd	repealed
production-1986-vol2	1102	46.0	atiiw	NONE
production-1986-vol2	1105	48.0	tarqs	NONE
production-1986-vol2	1127	41.0	eord	NONE
production-1986-vol2	1139	39.0	eead	NONE
production-1986-vol2	1142	0.0	voady	toady
production-1986-vol2	1164	42.0	flaal	NONE
production-1986-vol2	1215	48.0	sfos	NONE
production-1986-vol2	1233	47.0	foarh	NONE
production-1986-vol2	1240	0.3	nshing	fishing
production-1986-vol2	1241	47.0	rziel	NONE
production-1986-vol2	1279	0.1	staanon	station
production-1986-vol2	1294	26.2	oolto	NONE
production-1986-vol2	1294	28.4	eects	effects
production-1986-vol2	1294	45.0	angen	NONE
production-1986-vol2	1300	47.0	eneir	NONE
production-1986-vol2	1311	6.6	canalboats	canalboats
production-1986-vol2	1311	47.0	anorn	acorn
production-1986-vol2	1313	22.5	panothenate	pantothenate
production-1986-vol2	1356	48.0	rorrl	NONE
production-1986-vol2	1378	36.9	knopki	knopki
production-1986-vol2	1380	45.0	weott	NONE
production-1986-vol2	1400	41.1	tetey	NONE
production-1986-vol2	1426	48.0	rabed	NONE
production-1986-vol2	1430	0.0	patagrapi	paragraph
production-1986-vol2	1438	45.0	noemployment	no employment
production-1986-vol2	1439	45.0	ifany	if any
production-1986-vol2	1442	39.6	stepsibling	stepsibling
production-1986-vol2	1455	48.0	qarc	NONE
production-1986-vol2	1461	41.0	rrotn	NONE
production-1986-vol2	1463	0.0	conaucr	conduct
production-1986-vol2	1464	47.0	rbenso	NONE
production-1986-vol2	1472	40.0	reri	NONE
production-1986-vol2	1480	48.0	rrrar	NONE
production-1986-vol2	1483	47.0	rbbi	NONE
production-1986-vol2	1484	47.0	rerw	NONE
production-1986-vol2	1485	48.0	rebbed	NONE
production-1986-vol2	1486	47.0	rbeon	NONE
production-1986-vol2	1490	41.0	reri	NONE
production-1986-vol2	1491	47.0	rrrin	NONE
production-1986-vol2	1492	47.0	rbrel	NONE
production-1986-vol2	1493	47.0	rertn	NONE
production-1986-vol2	1494	42.0	reoik	NONE
production-1986-vol2	1525	49.0	rtren	NONE
production-1986-vol2	1532	39.0	alamecha	alameda
production-1986-vol2	1532	43.0	livetmote	livermore
production-1986-vol2	1533	17.0	cobkusa	colusa
production-1986-vol2	1533	21.0	amuioch	antioch
production-1986-vol2	1533	23.0	comcot	NONE
production-1986-vol2	1534	4.0	sanqet	NONE
production-1986-vol2	1534	13.0	aicala	alcala
production-1986-vol2	1534	35.0	maticopa	maricopa
production-1986-vol2	1535	6.0	aycagia	arcadia
production-1986-vol2	1535	18.0	glernddale	glendale
production-1986-vol2	1535	30.0	momntovia	monrovia
production-1986-vol2	1535	42.0	signra	sierra
production-1986-vol2	1536	3.2	eects	effects
production-1986-vol2	1536	6.0	maderad	madera
production-1986-vol2	1536	21.1	aleoma	loma
production-1986-vol2	1536	28.0	livimgstom	livingston
production-1986-vol2	1536	40.0	salimas	salinas
production-1986-vol2	1537	0.0	coounly	county
production-1986-vol2	1537	27.0	evsim	NONE
production-1986-vol2	1537	36.0	foisom	folsom
production-1986-vol2	1537	38.1	otomd	NONE
production-1986-vol2	1537	40.0	sactameno	sacramento
production-1986-vol2	1538	2.0	coltom	colton
production-1986-vol2	1538	5.0	oneatio	ontario
production-1986-vol2	1538	7.0	rianto	rialto
production-1986-vol2	1538	45.1	ssborough	NONE
production-1986-vol2	1539	0.1	biumno	bruno
production-1986-vol2	1539	14.0	giltoy	gilroy
production-1986-vol2	1539	39.0	montagque	montague
production-1986-vol2	1539	41.0	tullelake	tulelake
production-1986-vol2	1540	33.0	dinubar	dinuba
production-1986-vol2	1540	33.1	ouoe	NONE
production-1986-vol2	1540	42.0	somota	NONE
production-1986-vol2	1544	43.8	unadjudicated	unadjudicated
production-1986-vol2	1544	46.0	rrran	NONE
production-1986-vol2	1552	47.0	ggonn	NONE
production-1986-vol2	1562	47.0	goonn	NONE
production-1986-vol2	1582	47.0	rqoen	NONE
production-1986-vol2	1605	47.0	ongnn	NONE
production-1986-vol2	1607	36.0	odbed	NONE
production-1986-vol2	1612	41.0	onrse	NONE
production-1986-vol2	1613	41.0	ononn	NONE
production-1986-vol2	1632	39.0	oibic	NONE
production-1986-vol2	1637	0.0	cmpoyment	employment
production-1986-vol2	1653	33.0	eblementry	elementary
production-1986-vol2	1663	38.4	milias	milias
production-1986-vol2	1664	46.0	qorel	NONE
production-1986-vol2	1668	42.0	gogsn	NONE
production-1986-vol2	1690	0.6	unapier	napier
production-1986-vol2	1692	47.0	oarsn	NONE
production-1986-vol2	1697	47.0	orbrn	NONE
production-1986-vol2	1711	43.0	oanen	NONE
production-1986-vol2	1742	42.0	osnen	NONE
production-1986-vol2	1747	32.0	qmosn	NONE
production-1986-vol2	1758	41.0	orbr	NONE
production-1986-vol2	1762	48.0	osanr	NONE
production-1986-vol2	1768	42.0	osoan	NONE
production-1986-vol2	1771	47.0	osns	NONE
production-1986-vol2	1772	47.0	ognrr	owner
production-1986-vol2	1780	37.0	ogorr	NONE
production-1986-vol2	1792	48.0	gbor	NONE
production-1986-vol2	1836	42.0	ognor	NONE
production-1986-vol2	1837	23.0	pyrolidine	pyrrolidine
production-1986-vol2	1837	26.0	morpoline	morpholine
production-1986-vol2	1845	46.2	mppp	mppp
production-1986-vol2	1852	47.0	grsan	NONE
production-1986-vol2	1857	47.0	orern	NONE
production-1986-vol2	1864	48.0	orxa	NONE
production-1986-vol2	1867	47.0	qroen	NONE
production-1986-vol2	1870	31.0	milliters	milliliters
production-1986-vol2	1871	10.1	deconoate	decanoate
production-1986-vol2	1884	47.0	gason	NONE
production-1986-vol2	1890	15.5	cacld	cacld
production-1986-vol2	1894	8.0	sufentanyl	sufentanil
production-1986-vol2	1895	6.2	carbonitrile	carbonitrile
production-1986-vol2	1896	39.0	sufentanyl	sufentanil
production-1986-vol2	1897	37.2	carbonitrile	carbonitrile
production-1986-vol2	1902	2.0	properidine	properidine
production-1986-vol2	1902	3.0	propiram	propiram
production-1986-vol2	1902	5.0	tilidine	tilidine
production-1986-vol2	1902	8.2	piperidiny	piperidiny
production-1986-vol2	1902	10.6	piperidiny	piperidiny
production-1986-vol2	1902	12.6	mppp	mppp
production-1986-vol2	1902	13.0	phenethy	phenethyl
production-1986-vol2	1902	13.5	pepap	pepap
production-1986-vol2	1902	36.0	myrophine	myrophine
production-1986-vol2	1903	18.1	indolol	indolyl
production-1986-vol2	1903	24.4	pyrido	pyrido
production-1986-vol2	1903	35.3	benzilate	benzilate
production-1986-vol2	1903	36.2	piperidy	piperidyl
production-1986-vol2	1903	36.3	benzilate	benzilate
production-1986-vol2	1903	38.0	psilocyn	psilocybin
production-1986-vol2	1903	39.0	tetrahydrocannabinols	tetrahydrocannabinols
production-1986-vol2	1904	2.4	cyclohexamine	cyclohexamine
production-1986-vol2	1904	5.3	pcpy	pcpy
production-1986-vol2	1906	5.0	sufentanyl	sufentanil
production-1986-vol2	1907	4.2	carbonitrile	carbonitrile
production-1986-vol2	1909	19.0	seeobarbital	secobarbital
production-1986-vol2	1909	30.2	carbonitrile	carbonitrile
production-1986-vol2	1942	47.0	oliic	oleic
production-1986-vol2	1960	44.0	oibso	obispo
production-1986-vol2	1962	0.0	oartacuda	barracuda
production-1986-vol2	1964	47.0	omsic	NONE
production-1986-vol2	1983	3.1	dichloroethene	dichloroethane
production-1985-vol1-chapters	4	44.0	dihenoxylate	diphenoxylate
production-1985-vol1-chapters	18	40.7	ovrice	ovrice
production-1985-vol1-chapters	86	33.7	pheresis	apheresis
production-1985-vol1-chapters	136	0.0	ycals	kcals
production-1985-vol1-chapters	195	26.2	individuc	individual
production-1985-vol1-chapters	196	16.6	pedophiliac	pedophiliac
production-1985-vol1-chapters	205	27.6	udag	udag
production-1985-vol1-chapters	211	0.1	setve	serve
production-1985-vol1-chapters	276	5.1	ifapplicable	if applicable
production-1985-vol1-chapters	346	26.0	earher	earlier
production-1985-vol1-chapters	351	5.6	systern	system
production-1985-vol1-chapters	382	16.0	negotiahons	negotiations
production-1985-vol1-chapters	382	43.1	overnme	government
production-1985-vol1-chapters	384	5.2	comphed	complied
production-1985-vol1-chapters	385	27.9	examinmg	examining
production-1985-vol1-chapters	386	44.1	rehrement	retirement
production-1985-vol1-chapters	388	23.1	ilhap	ilhap
production-1985-vol1-chapters	400	40.5	seessee	NONE
production-1985-vol1-chapters	400	45.3	momtoring	monitoring
production-1985-vol1-chapters	401	3.5	franeisee	francisco
production-1985-vol1-chapters	404	9.6	dbcp	dbcp
production-1985-vol1-chapters	404	35.6	entena	criteria
production-1985-vol1-chapters	404	38.2	pubhe	public
production-1985-vol1-chapters	404	44.2	dnnking	drinking
production-1985-vol1-chapters	406	46.3	eects	effects
production-1985-vol1-chapters	406	46.13	aneee	NONE
production-1985-vol1-chapters	407	34.4	efftee	office
production-1985-vol1-chapters	410	14.10	achons	actions
production-1985-vol1-chapters	410	28.0	storers	storers
production-1985-vol1-chapters	410	43.5	dehvery	delivery
production-1985-vol1-chapters	410	53.5	mcumbent	incumbent
production-1985-vol1-chapters	411	29.0	itern	item
production-1985-vol1-chapters	412	32.5	bihty	bility
production-1985-vol1-chapters	412	47.8	contuing	continuing
production-1985-vol1-chapters	413	28.7	mulhon	million
production-1985-vol1-chapters	414	54.7	ehgible	eligible
production-1985-vol1-chapters	415	6.4	preeess	process
production-1985-vol1-chapters	416	25.8	duphcate	duplicate
production-1985-vol1-chapters	417	11.2	counhes	counties
production-1985-vol1-chapters	418	23.9	eeord	coordinated
production-1985-vol1-chapters	418	25.0	pessble	possible
production-1985-vol1-chapters	419	16.2	dehve	delivery
production-1985-vol1-chapters	419	23.2	bilhon	billion
production-1985-vol1-chapters	420	0.1	chent	client
production-1985-vol1-chapters	422	8.3	ocss	ocss
production-1985-vol1-chapters	422	13.1	csbg	csbg
production-1985-vol1-chapters	422	17.9	csbg	csbg
production-1985-vol1-chapters	424	28.6	hcensing	licensing
production-1985-vol1-chapters	428	21.9	bilhon	billion
production-1985-vol1-chapters	430	56.5	rendents	residents
production-1985-vol1-chapters	431	24.5	rehey	NONE
production-1985-vol1-chapters	431	25.0	franenes	frances
production-1985-vol1-chapters	431	25.12	asseerated	associated
production-1985-vol1-chapters	432	30.7	hbrarians	librarians
production-1985-vol1-chapters	434	12.2	alleeate	allocate
production-1985-vol1-chapters	434	15.10	seehen	section
production-1985-vol1-chapters	434	17.10	dechning	declining
production-1985-vol1-chapters	434	22.7	distmets	districts
production-1985-vol1-chapters	436	28.11	haison	liaison
production-1985-vol1-chapters	439	39.0	elimmated	eliminated
production-1985-vol1-chapters	440	54.6	umons	unions
production-1985-vol1-chapters	443	50.9	seeten	section
production-1985-vol1-chapters	444	0.1	pubhe	public
production-1985-vol1-chapters	444	0.2	hesourees	resources
production-1985-vol1-chapters	444	2.6	seeien	section
production-1985-vol1-chapters	444	3.8	seetron	section
production-1985-vol1-chapters	444	18.0	hberty	liberty
production-1985-vol1-chapters	445	42.5	cssessee	NONE
production-1985-vol1-chapters	445	42.8	ensense	expense
production-1985-vol1-chapters	446	7.1	achons	actions
production-1985-vol1-chapters	450	21.0	toqu	NONE
production-1985-vol1-chapters	450	42.1	kecount	recount
production-1985-vol1-chapters	452	48.6	geships	NONE
production-1985-vol1-chapters	455	55.3	eaitable	equitable
production-1985-vol1-chapters	456	54.1	commilhees	committees
production-1985-vol1-chapters	457	57.5	oecoce	NONE
production-1985-vol1-chapters	460	21.0	nabco	nabco
production-1985-vol1-chapters	462	17.0	asscessmene	assessment
production-1985-vol1-chapters	462	34.6	equaliza	equalization
production-1985-vol1-chapters	472	23.0	mniltoe	milton
production-1985-vol1-chapters	476	22.1	itern	item
production-1985-vol1-chapters	478	17.0	etvalion	evaluation
production-1985-vol1-chapters	492	38.0	diawis	davis
production-1985-vol1-chapters	493	33.6	utlay	outlay
production-1985-vol1-chapters	494	10.2	cceee	NONE
production-1985-vol1-chapters	499	32.0	sotvices	services
production-1985-vol1-chapters	502	0.0	frovisi	provisi
production-1985-vol1-chapters	502	16.0	pottation	NONE
production-1985-vol1-chapters	503	0.0	admiunistra	administra
production-1985-vol1-chapters	512	42.1	yogram	program
production-1985-vol1-chapters	513	0.0	frovisionis	provisions
production-1985-vol1-chapters	513	55.0	ehota	NONE
production-1985-vol1-chapters	514	0.0	ftovisions	provisions
production-1985-vol1-chapters	517	47.5	notiti	notice
production-1985-vol1-chapters	519	38.0	fumnc	fund
production-1985-vol1-chapters	527	0.0	ftovisions	provisions
production-1985-vol1-chapters	530	39.0	clawinqs	clawbacks
production-1985-vol1-chapters	533	0.0	ftovisions	provisions
production-1985-vol1-chapters	536	0.2	rocham	rodham
production-1985-vol1-chapters	537	12.0	eqquipmentl	equipment
production-1985-vol1-chapters	537	15.0	aico	NONE
production-1985-vol1-chapters	537	33.0	coumnly	county
production-1985-vol1-chapters	537	53.0	proiect	project
production-1985-vol1-chapters	538	0.0	frovislons	provisions
production-1985-vol1-chapters	538	41.0	aepkinson	atkinson
production-1985-vol1-chapters	541	50.0	aboncies	agencies
production-1985-vol1-chapters	542	29.2	cceee	NONE
production-1985-vol1-chapters	543	34.6	qrgani	organi
production-1985-vol1-chapters	545	39.0	gavable	savable
production-1985-vol1-chapters	545	48.2	csccee	NONE
production-1985-vol1-chapters	549	15.0	ficias	NONE
production-1985-vol1-chapters	550	35.2	ouuc	NONE
production-1985-vol1-chapters	557	2.0	atoa	NONE
production-1985-vol1-chapters	558	51.0	qioung	young
production-1985-vol1-chapters	559	7.0	eedley	reedley
production-1985-vol1-chapters	559	15.0	igiorgio	digiorgio
production-1985-vol1-chapters	559	54.2	nipo	nipo
production-1985-vol1-chapters	560	25.0	awthorne	hawthorne
production-1985-vol1-chapters	561	19.1	carmelitos	carmelitos
production-1985-vol1-chapters	563	13.0	ylvan	sylvan
production-1985-vol1-chapters	563	39.0	valleywide	valleywide
production-1985-vol1-chapters	564	11.0	ernardino	bernardino
production-1985-vol1-chapters	564	14.0	ernardino	bernardino
production-1985-vol1-chapters	564	25.0	uenaventura	buenaventura
production-1985-vol1-chapters	564	47.0	iego	diego
production-1985-vol1-chapters	565	6.0	reeze	breeze
production-1985-vol1-chapters	567	27.0	fiddletown	fiddletown
production-1985-vol1-chapters	567	31.0	seote	NONE
production-1985-vol1-chapters	571	1.0	dethaven	dethaven
production-1985-vol1-chapters	571	25.0	reation	recreation
production-1985-vol1-chapters	571	38.0	piox	NONE
production-1985-vol1-chapters	571	42.0	interization	itemization
production-1985-vol1-chapters	572	6.0	sampac	sampac
production-1985-vol1-chapters	572	22.0	cteacion	creacion
production-1985-vol1-chapters	572	30.1	uatics	uatics
production-1985-vol1-chapters	572	42.1	esreves	reserves
production-1985-vol1-chapters	573	17.0	nejedly	nejedly
production-1985-vol1-chapters	574	7.0	pianningy	planning
production-1985-vol1-chapters	577	6.0	facities	facilities
production-1985-vol1-chapters	577	37.0	acuisilion	acquisition
production-1985-vol1-chapters	577	44.2	encinos	encinos
production-1985-vol1-chapters	578	9.0	cutsion	NONE
production-1985-vol1-chapters	578	29.0	setuction	seduction
production-1985-vol1-chapters	579	25.0	lotalion	location
production-1985-vol1-chapters	579	52.5	obnda	bonda
production-1985-vol1-chapters	581	11.0	nejedly	nejedly
production-1985-vol1-chapters	582	29.0	malakot	malakoff
production-1985-vol1-chapters	589	0.2	pucget	puget
production-1985-vol1-chapters	591	33.2	eccee	emcee
production-1985-vol1-chapters	596	0.0	rrovisioons	provisions
production-1985-vol1-chapters	599	28.3	tetera	cetera
production-1985-vol1-chapters	603	0.0	rtrovisions	provisions
production-1985-vol1-chapters	604	53.2	anging	changing
production-1985-vol1-chapters	613	20.1	dbcp	dbcp
production-1985-vol1-chapters	616	0.0	mennts	ments
production-1985-vol1-chapters	620	16.3	aeiems	items
production-1985-vol1-chapters	624	27.5	bavable	payable
production-1985-vol1-chapters	632	33.0	owiee	owie
production-1985-vol1-chapters	635	26.6	kdvi	NONE
production-1985-vol1-chapters	643	27.0	erinatal	perinatal
production-1985-vol1-chapters	645	47.0	oolat	NONE
production-1985-vol1-chapters	648	0.1	prpection	protection
production-1985-vol1-chapters	651	10.0	piams	plans
production-1985-vol1-chapters	651	13.0	diawi	davis
production-1985-vol1-chapters	652	0.0	frrovisions	provisions
production-1985-vol1-chapters	655	1.0	tleatmenl	treatment
production-1985-vol1-chapters	658	5.2	baverty	poverty
production-1985-vol1-chapters	660	7.5	adamh	adamh
production-1985-vol1-chapters	660	13.3	adamh	adamh
production-1985-vol1-chapters	663	0.5	pever	NONE
production-1985-vol1-chapters	669	41.0	sistanice	distance
production-1985-vol1-chapters	669	47.2	screenees	screenees
production-1985-vol1-chapters	670	24.4	jtpa	jtpa
production-1985-vol1-chapters	670	30.0	jtpa	jtpa
production-1985-vol1-chapters	670	31.2	jtpa	jtpa
production-1985-vol1-chapters	671	51.0	jtcc	jtcc
production-1985-vol1-chapters	672	40.0	btam	NONE
production-1985-vol1-chapters	674	0.0	trovisi	provisi
production-1985-vol1-chapters	674	34.0	pyoqram	program
production-1985-vol1-chapters	674	41.5	unemple	unemploy
production-1985-vol1-chapters	687	29.0	qtams	NONE
production-1985-vol1-chapters	692	9.2	corvices	services
production-1985-vol1-chapters	692	9.5	fesras	festas
production-1985-vol1-chapters	692	17.3	csbg	csbg
production-1985-vol1-chapters	694	0.0	fyovisions	provisions
production-1985-vol1-chapters	696	0.0	ftovisions	provisions
production-1985-vol1-chapters	696	9.0	tioms	tions
production-1985-vol1-chapters	696	13.0	qtam	NONE
production-1985-vol1-chapters	701	33.2	eect	NONE
production-1985-vol1-chapters	704	1.2	gunposts	gunports
production-1985-vol1-chapters	705	17.0	tawings	takings
production-1985-vol1-chapters	706	44.1	reappropriations	reappropriations
production-1985-vol1-chapters	708	45.0	tolees	tolees
production-1985-vol1-chapters	714	0.0	ftovisions	provisions
production-1985-vol1-chapters	721	37.7	reesti	reesti
production-1985-vol1-chapters	727	11.1	becorne	become
production-1985-vol1-chapters	731	13.0	malcing	making
production-1985-vol1-chapters	731	14.1	eects	effects
production-1985-vol1-chapters	739	48.3	timpan	tympan
production-1985-vol1-chapters	744	8.0	qtam	NONE
production-1985-vol1-chapters	746	25.0	aioul	about
production-1985-vol1-chapters	750	0.0	ftovisions	provisions
